platform,followers_count,following_count,posts_count,account_age_days,has_profile_pic,bio_length,verified,engagement_rate,avg_posts_per_day,follower_following_ratio,is_fraud
Instagram,1766032,1842,6618,1433,1,100,0,0.2672,4.618,958.24,0
Instagram,2778705,2750,5265,2608,0,289,0,0.028,2.019,1010.07,1
Instagram,3151932,502,7089,361,1,172,0,0.2087,19.637,6266.27,0
Instagram,3210066,1558,7965,4778,0,66,0,0.2781,1.667,2059.05,1
Instagram,2379927,1153,9597,3638,1,190,1,0.0648,2.638,2062.33,0
Instagram,2389433,3967,8708,769,1,42,0,0.2515,11.324,602.18,0
Instagram,164103,3417,6569,4636,1,122,0,0.2097,1.417,48.01,0
Instagram,4787940,649,1491,71,0,277,0,0.0053,21,7366.06,1
Instagram,1436586,182,5213,3908,0,195,0,0.0703,1.334,7850.2,1
Instagram,2542687,4364,4228,1979,1,124,0,0.1821,2.136,582.52,0
Instagram,3390976,3969,7508,3490,1,95,0,0.1512,2.151,854.15,0
Instagram,3613313,526,4409,2158,1,156,0,0.1589,2.043,6856.38,0
Instagram,4158599,532,590,4527,1,39,0,0.0703,0.13,7802.25,0
Instagram,1346258,1927,7379,2184,0,172,0,0.2028,3.379,698.27,1
Instagram,4530939,2896,9735,1267,1,172,1,0.0807,7.684,1564.01,0
Instagram,1778649,2174,3056,1796,1,119,0,0.1174,1.702,817.77,0
Instagram,22481,1939,2206,1871,0,272,0,0.1113,1.179,11.59,1
Instagram,1243181,3955,2708,535,1,260,0,0.2019,5.062,314.25,0
Instagram,647058,2219,5981,1871,1,280,0,0.028,3.197,291.47,0
Instagram,573491,3793,5722,4845,1,123,0,0.0625,1.181,151.16,0
Instagram,4462866,2600,747,1424,1,277,0,0.0609,0.525,1715.83,0
Instagram,4370430,4944,8992,286,1,92,0,0.0334,31.441,883.81,0
Instagram,2049999,4086,6553,1750,0,34,0,0.0631,3.745,501.59,1
Instagram,1268350,1103,1497,1101,1,127,0,0.1825,1.36,1148.87,0
Instagram,1947813,3890,1379,1652,1,19,0,0.2199,0.835,500.59,0
Instagram,1629899,2504,8871,2096,1,260,0,0.1984,4.232,650.66,0
Instagram,1885127,2589,7360,1099,1,166,0,0.1431,6.697,727.85,0
Instagram,3882199,2498,3770,480,1,235,0,0.0167,7.854,1553.5,0
Instagram,4873112,2795,3342,927,1,31,1,0.2877,3.605,1742.89,0
Instagram,50911,2768,9088,4866,1,230,0,0.0513,1.868,18.39,0
Instagram,4845760,1584,1546,3758,1,190,0,0.2009,0.411,3057.26,0
Instagram,4000787,2383,3126,111,0,144,1,0.274,28.162,1678.18,1
Instagram,721051,4000,5889,766,1,100,0,0.2096,7.688,180.22,0
Instagram,1991133,4855,6208,4204,0,78,0,0.0662,1.477,410.04,1
Instagram,4519266,1103,8875,3974,1,159,0,0.0954,2.233,4093.54,0
Instagram,1623961,1199,1295,2237,1,254,0,0.01,0.579,1353.3,0
Instagram,1443767,2699,1385,3978,0,278,0,0.1842,0.348,534.73,1
Instagram,4409402,4105,942,2032,1,187,0,0.1843,0.464,1073.89,0
Instagram,2857783,1885,3280,1721,1,209,0,0.2179,1.906,1515.26,0
Instagram,1205713,3416,1033,1209,0,240,0,0.0043,0.854,352.86,1
Instagram,33370,1797,2786,2965,1,55,0,0.2455,0.94,18.56,0
Instagram,327075,3942,2233,2545,1,136,0,0.2219,0.877,82.95,0
Instagram,364409,1617,1620,4978,0,105,0,0.0431,0.325,225.22,1
Instagram,1308557,3758,3535,491,1,68,0,0.1049,7.2,348.11,0
Instagram,4066671,58,3205,2931,0,189,0,0.1919,1.093,68926.63,1
Instagram,943237,3871,2882,146,0,191,0,0.1492,19.74,243.6,1
Instagram,3993760,2190,170,1684,1,277,0,0.0354,0.101,1822.8,0
Instagram,1597740,3056,8140,4591,1,31,0,0.0271,1.773,522.65,0
Instagram,100784,2843,9745,1828,1,174,0,0.2347,5.331,35.44,0
Instagram,157752,1407,3897,689,1,257,0,0.0476,5.656,112.04,0
Instagram,2851324,3836,9787,3267,1,122,0,0.0525,2.996,743.11,0
Instagram,1225861,4584,9815,2152,1,84,0,0.2494,4.561,267.36,0
Instagram,1147137,841,4122,3849,1,215,0,0.184,1.071,1362.4,0
Instagram,3081141,2707,5109,3373,0,215,0,0.1818,1.515,1137.79,1
Instagram,3829099,4787,9283,2580,0,13,0,0.1443,3.598,799.73,1
Instagram,2703431,2745,2837,4920,1,36,0,0.1711,0.577,984.5,0
Instagram,4923851,91,8599,1616,0,26,0,0.1809,5.321,53520.12,1
Instagram,1868720,96,5228,4712,1,151,1,0.2904,1.11,19265.15,0
Instagram,4293172,2073,4169,2777,1,63,0,0.0677,1.501,2070,0
Instagram,4346714,831,6721,664,1,69,0,0.0652,10.122,5224.42,0
Instagram,4813723,172,679,2912,0,153,0,0.0181,0.233,27824.99,1
Instagram,4755519,3749,7429,2841,1,252,0,0.1978,2.615,1268.14,0
Instagram,932867,2407,5487,4483,0,270,0,0.1652,1.224,387.4,1
Instagram,4335752,1942,236,4045,1,28,0,0.0343,0.058,2231.47,0
Instagram,3278410,2738,6804,2769,1,73,0,0.11,2.457,1196.94,0
Instagram,2962782,3545,2423,1914,1,283,0,0.0544,1.266,835.53,0
Instagram,2180388,3456,1032,1548,1,58,0,0.1001,0.667,630.72,0
Instagram,1992875,2800,6339,651,1,242,0,0.2854,9.737,711.49,0
Instagram,3833028,2717,2940,4607,1,148,0,0.2053,0.638,1410.24,0
Instagram,4115861,3943,5409,1567,1,9,0,0.0033,3.452,1043.58,1
Instagram,594654,3395,3132,2367,1,131,0,0.0765,1.323,175.1,0
Instagram,2049977,932,7080,2024,1,61,0,0.0041,3.498,2197.19,1
Instagram,3174158,2185,4942,2100,1,261,0,0.2147,2.353,1452.04,0
Instagram,2731688,1592,6961,4931,1,217,0,0.1414,1.412,1714.81,0
Instagram,264550,574,7730,4960,1,231,0,0.2982,1.558,460.09,0
Instagram,2167528,3268,633,2395,0,71,0,0.2203,0.264,663.06,1
Instagram,2976081,2607,6822,2875,1,15,0,0.1559,2.373,1141.14,0
Instagram,639332,2510,4103,3068,1,37,1,0.2416,1.337,254.61,0
Instagram,2903683,4576,9584,884,1,176,0,0.2117,10.842,634.41,0
Instagram,1940419,997,6487,2758,1,82,0,0.0739,2.352,1944.31,0
Instagram,3948292,3646,3446,945,1,16,0,0.1595,3.647,1082.61,0
Instagram,1217110,233,5738,4968,0,155,0,0.1672,1.155,5201.32,1
Instagram,1031569,360,3098,161,1,171,0,0.1359,19.242,2857.53,0
Instagram,789402,1938,8097,1146,1,69,0,0.0546,7.065,407.12,0
Instagram,4678764,358,5476,3623,1,70,0,0.0678,1.511,13032.77,0
Instagram,1390331,4287,8253,890,1,254,0,0.085,9.273,324.24,0
Instagram,3941156,4742,5181,323,1,130,0,0.0041,16.04,830.94,1
Instagram,2322516,1027,1817,2718,0,48,1,0.2752,0.669,2259.26,1
Instagram,1851367,2236,8824,1029,1,20,0,0.2061,8.575,827.61,0
Instagram,1946880,4877,4887,2326,1,219,1,0.2072,2.101,399.11,0
Instagram,2614200,4134,2598,3715,1,186,0,0.1721,0.699,632.21,0
Instagram,1568610,2429,9492,316,1,31,0,0.2071,30.038,645.52,0
Instagram,4660111,1903,2653,479,1,202,0,0.2946,5.539,2447.54,0
Instagram,2605264,3050,1454,2368,1,275,0,0.1162,0.614,853.9,0
Instagram,2229230,2078,1138,3270,0,241,0,0.214,0.348,1072.26,1
Instagram,2328649,1135,5807,2733,1,15,0,0.1085,2.125,2049.87,0
Instagram,995893,3127,3192,3146,1,172,0,0.2564,1.015,318.38,0
Instagram,4188941,4171,6116,4601,1,136,0,0.2576,1.329,1004.06,0
Instagram,626095,4052,3759,282,1,178,0,0.2708,13.33,154.48,0
Instagram,4031469,4443,3029,1449,1,60,0,0.0026,2.09,907.17,1
Instagram,4495561,2180,9552,2366,1,103,0,0.0902,4.037,2061.24,0
Instagram,1424995,456,5095,1265,1,194,0,0.041,4.028,3118.15,0
Instagram,1391588,2668,63,1029,1,255,0,0.1367,0.061,521.39,0
Instagram,2364049,3372,1345,3790,1,75,0,0.1491,0.355,700.87,0
Instagram,720538,2728,974,4146,1,270,0,0.0775,0.235,264.03,0
Instagram,4790741,3493,4161,4441,1,180,0,0.2173,0.937,1371.13,0
Instagram,419115,2954,5962,2641,1,131,0,0.0817,2.257,141.83,0
Instagram,2784422,4386,9814,1476,1,150,0,0.2563,6.649,634.7,0
Instagram,4225939,605,8649,2200,0,154,0,0.0541,3.931,6973.5,1
Instagram,1463857,1996,6596,2951,1,234,0,0.1108,2.235,733.03,0
Instagram,3092245,2760,3330,3713,1,247,0,0.187,0.897,1119.97,0
Instagram,1616499,1084,1740,2291,1,164,0,0.182,0.759,1489.86,0
Instagram,289152,3979,6055,1975,1,204,0,0.0243,3.066,72.65,0
Instagram,1336787,4315,6321,4964,1,164,0,0.254,1.273,309.73,0
Instagram,3060056,4231,1954,1883,1,212,1,0.1798,1.038,723.08,0
Instagram,2377124,4597,279,629,1,253,0,0.2611,0.444,516.99,0
Instagram,2797803,3590,2391,4917,1,156,0,0.2604,0.486,779.12,0
Instagram,1090855,3017,9232,4165,1,176,0,0.1642,2.217,361.45,0
Instagram,4443828,979,6439,3433,1,74,0,0.2733,1.876,4534.52,0
Instagram,4162115,590,961,3020,0,177,0,0.2547,0.318,7042.5,1
Instagram,3010137,2834,6827,4773,1,283,0,0.2875,1.43,1061.78,0
Instagram,260166,4011,1217,4307,1,132,0,0.2553,0.283,64.85,0
Instagram,2968512,1221,8566,4390,1,124,0,0.2465,1.951,2429.22,0
Instagram,3042196,239,6007,2848,1,126,0,0.1413,2.109,12675.82,0
Instagram,2618187,4294,4130,892,1,224,0,0.0644,4.63,609.59,0
Instagram,4214329,3195,1392,4557,1,16,0,0.2733,0.305,1318.63,0
Instagram,4352149,511,2076,4085,0,245,0,0.217,0.508,8500.29,1
Instagram,3562273,2142,8966,1249,1,136,0,0.0852,7.179,1662.28,0
Instagram,1257999,58,4316,3825,1,216,0,0.103,1.128,21322.02,0
Instagram,2972031,3576,6196,4634,0,195,0,0.2061,1.337,830.87,1
Instagram,3850291,3065,4589,4572,1,200,0,0.1439,1.004,1255.8,0
Instagram,3959126,698,8142,557,1,206,0,0.0254,14.618,5663.99,0
Instagram,3734390,396,6260,2952,1,15,0,0.0433,2.121,9406.52,0
Instagram,3321815,979,8471,3234,0,12,0,0.2239,2.619,3389.61,1
Instagram,388126,3470,7897,1192,1,77,0,0.0992,6.625,111.82,0
Instagram,4884847,1015,4841,4794,1,213,0,0.1528,1.01,4807.92,0
Instagram,3109294,3062,7161,3594,1,118,0,0.2302,1.992,1015.11,0
Instagram,4816959,3427,9666,876,1,180,0,0.2256,11.034,1405.18,0
Instagram,4919849,2312,1059,2147,1,136,0,0.0509,0.493,2127.04,0
Instagram,2198661,2293,1922,3116,1,178,0,0.0304,0.617,958.44,0
Instagram,4956339,1617,6101,1800,1,207,0,0.1778,3.389,3063.25,0
Instagram,1960876,4376,4592,3313,1,53,0,0.2227,1.386,448,0
Instagram,2844714,132,6349,1855,1,78,0,0.0456,3.423,21388.83,0
Instagram,2613325,1290,2473,3353,1,270,0,0.1122,0.738,2024.26,0
Instagram,1378419,3737,8108,475,1,117,0,0.2612,17.069,368.76,0
Instagram,2424020,268,8096,1055,1,105,0,0.2833,7.674,9011.23,0
Instagram,2090262,957,6748,1801,1,104,0,0.1368,3.747,2181.9,0
Instagram,4171824,4968,4549,1389,1,117,0,0.0248,3.275,839.57,0
Instagram,2242034,534,594,48,0,228,0,0.0781,12.375,4190.72,1
Instagram,153049,897,5452,590,1,147,1,0.0707,9.241,170.43,0
Instagram,4542973,217,506,501,1,149,0,0.0725,1.01,20839.33,0
Instagram,61417,3392,4889,57,1,255,0,0.1487,85.772,18.1,0
Instagram,753365,2804,7637,589,1,81,0,0.1754,12.966,268.58,0
Instagram,4600158,158,8212,2685,1,15,0,0.0376,3.058,28931.81,0
Instagram,3005384,447,1399,3266,1,192,0,0.2669,0.428,6708.45,0
Instagram,2854240,2212,3201,4583,1,210,0,0.1864,0.698,1289.76,0
Instagram,1284432,3759,7854,974,1,73,0,0.1796,8.064,341.6,0
Instagram,3853371,3171,6763,3978,0,276,0,0.2962,1.7,1214.81,1
Instagram,2654887,3911,7962,3686,1,60,0,0.1888,2.16,678.65,0
Instagram,3484289,4463,5190,4993,1,23,0,0.2788,1.039,780.53,0
Instagram,1042427,3255,5681,3093,1,22,0,0.0866,1.837,320.16,0
Instagram,4577083,4561,3678,2009,1,257,0,0.0728,1.831,1003.31,0
Instagram,3257231,2833,336,2746,1,197,0,0.1554,0.122,1149.34,0
Instagram,923830,4734,1667,4951,1,52,0,0.1531,0.337,195.11,0
Instagram,2866501,3280,909,845,1,138,0,0.0687,1.076,873.67,0
Instagram,2468202,495,8467,2356,1,270,0,0.2102,3.594,4976.21,0
Instagram,4407921,209,9083,2360,1,200,0,0.0099,3.849,20990.1,1
Instagram,1942861,4476,8204,1032,1,163,0,0.2075,7.95,433.96,0
Instagram,298140,1992,5122,1572,1,91,0,0.1377,3.258,149.59,0
Instagram,317398,1481,8153,4234,1,22,0,0.207,1.926,214.17,0
Instagram,1326333,4353,973,1259,1,87,0,0.1436,0.773,304.62,0
Instagram,92374,4893,4270,3335,1,181,0,0.2932,1.28,18.87,0
Instagram,2320738,2321,1408,2559,1,282,0,0.1011,0.55,999.46,0
Instagram,1805858,3383,2288,1460,1,20,0,0.2948,1.567,533.65,0
Instagram,1320617,2088,8738,3942,1,48,0,0.0204,2.217,632.18,0
Instagram,4220509,1531,1218,1562,1,189,0,0.2054,0.78,2754.9,0
Instagram,4536169,614,1420,1922,1,204,0,0.1368,0.739,7375.88,0
Instagram,4015520,3858,9646,3154,1,43,0,0.2468,3.058,1040.56,0
Instagram,4654848,3352,3377,1451,1,299,0,0.2371,2.327,1388.26,0
Instagram,3277469,1427,7501,420,1,127,0,0.2403,17.86,2295.15,0
Instagram,3622188,4607,4098,2848,1,188,0,0.0293,1.439,786.07,0
Instagram,2540526,3885,2738,1899,1,169,0,0.2469,1.442,653.76,0
Instagram,4229061,2943,7619,2990,1,278,0,0.065,2.548,1436.5,0
Instagram,937891,558,1842,1225,0,200,0,0.0087,1.504,1677.8,1
Instagram,1567103,848,8938,2635,1,124,0,0.0661,3.392,1845.82,0
Instagram,1916595,3825,2816,887,0,291,0,0.1443,3.175,500.94,1
Instagram,2843990,857,9063,3257,1,15,0,0.2229,2.783,3314.67,0
Instagram,4547653,4719,494,1546,1,273,0,0.0664,0.32,963.49,0
Instagram,3932491,4517,6560,1183,1,293,0,0.0348,5.545,870.41,0
Instagram,1207118,4783,5510,872,1,19,0,0.1941,6.319,252.32,0
Instagram,4364456,4264,3444,1712,1,18,0,0.2952,2.012,1023.32,0
Instagram,394324,4478,9267,324,1,12,0,0.1807,28.602,88.04,0
Instagram,4411639,2282,7543,674,1,16,0,0.2076,11.191,1932.39,0
Instagram,1387030,3330,7562,3663,0,205,0,0.1688,2.064,416.4,1
Instagram,1208102,2568,3994,2165,1,29,0,0.2349,1.845,470.26,0
Instagram,2856044,4708,7253,140,1,298,0,0.2928,51.807,606.51,0
Instagram,2947812,4321,45,613,0,42,0,0.1637,0.073,682.05,1
Instagram,2393343,2006,2057,3255,1,92,0,0.1256,0.632,1192.5,0
Instagram,3040317,3683,663,1516,1,65,0,0.2582,0.437,825.28,0
Instagram,3842373,1574,4668,4894,1,118,0,0.2909,0.954,2439.6,0
Instagram,1297126,4028,2029,1678,1,71,0,0.0396,1.209,321.95,0
Instagram,1180937,1850,5717,2411,1,161,0,0.1739,2.371,638,0
Instagram,1807660,3301,2696,135,1,268,0,0.2379,19.97,547.44,0
Instagram,4439900,2897,8831,3583,1,217,0,0.1605,2.465,1532.06,0
Instagram,2748435,736,2663,1724,1,253,1,0.1233,1.545,3729.22,0
Instagram,3715338,1254,2745,1763,1,58,0,0.1969,1.557,2960.43,0
Instagram,1924451,3470,5004,411,1,31,0,0.0818,12.175,554.44,0
Instagram,1896270,3728,6321,2766,1,119,0,0.1054,2.285,508.52,0
Instagram,3138794,1075,5125,4386,0,1,0,0.2977,1.168,2917.09,1
Instagram,146520,4781,4948,1346,0,117,0,0.1913,3.676,30.64,1
Instagram,1367273,292,4402,2732,0,36,0,0.262,1.611,4666.46,1
Instagram,1055196,1091,3427,4945,1,96,0,0.2425,0.693,966.3,0
Instagram,2428131,3895,5912,4104,1,256,0,0.196,1.441,623.24,0
Instagram,3679176,2891,394,4834,0,127,0,0.2524,0.082,1272.19,1
Instagram,3644893,2594,3597,936,1,155,0,0.0869,3.843,1404.58,0
Instagram,4273495,2980,329,692,0,144,0,0.1915,0.475,1433.58,1
Instagram,4206469,1162,772,492,1,56,0,0.1776,1.569,3616.91,0
Instagram,3184840,3507,8135,2932,1,69,0,0.1871,2.775,907.88,0
Instagram,2906545,957,1645,4710,1,43,0,0.0514,0.349,3033.97,0
Instagram,4141413,4770,9924,972,1,211,0,0.0839,10.21,868.04,0
Instagram,1574883,1727,1787,187,1,174,0,0.0867,9.556,911.39,0
Instagram,2927387,76,9815,3339,1,140,0,0.181,2.94,38018.01,0
Instagram,2048941,646,999,1356,0,75,0,0.2918,0.737,3166.83,1
Instagram,1170489,323,1848,2747,0,157,0,0.2863,0.673,3612.62,1
Instagram,4991011,3407,1561,2698,1,84,0,0.0689,0.579,1464.5,0
Instagram,3646854,574,773,2598,1,17,0,0.0921,0.298,6342.35,0
Instagram,647346,1611,7311,3422,1,283,0,0.0118,2.136,401.58,0
Instagram,1549352,835,5179,2136,1,41,1,0.1202,2.425,1853.29,0
Instagram,3123001,3680,1803,4829,1,133,0,0.2506,0.373,848.41,0
Instagram,1678737,1035,9290,677,0,101,0,0.2748,13.722,1620.4,1
Instagram,800151,2261,2050,3352,0,136,0,0.0717,0.612,353.74,1
Instagram,4100662,4767,9790,2968,1,221,0,0.0805,3.299,860.04,0
Instagram,1959456,814,747,2513,1,228,0,0.067,0.297,2404.24,0
Instagram,964968,2461,8125,4271,1,293,0,0.1057,1.902,391.94,0
Instagram,496808,4641,5860,2936,1,118,0,0.2416,1.996,107.02,0
Instagram,4642979,1401,3973,3055,1,98,0,0.1944,1.3,3311.68,0
Instagram,28675,1245,9745,1405,0,158,0,0.236,6.936,23.01,1
Instagram,2833602,4042,1615,1853,1,238,0,0.1753,0.872,700.87,0
Instagram,3432011,3290,3754,274,1,188,0,0.0781,13.701,1042.85,0
Instagram,1276697,4733,5506,2378,1,248,0,0.0692,2.315,269.69,0
Instagram,4042658,4854,4221,897,1,25,0,0.0037,4.706,832.68,1
Instagram,4682365,3559,5291,2891,1,188,0,0.2345,1.83,1315.27,0
Instagram,2527626,4210,5854,509,1,139,0,0.2543,11.501,600.24,0
Instagram,316255,4151,216,2492,0,180,0,0.2307,0.087,76.17,1
Instagram,3045365,1364,1359,1965,0,20,0,0.0232,0.692,2231.04,1
Instagram,3144530,1846,3774,3403,1,162,0,0.2289,1.109,1702.51,0
Instagram,4295730,2902,5417,3051,1,70,0,0.0147,1.775,1479.76,0
Instagram,3570884,2506,4927,3222,1,81,0,0.0326,1.529,1424.37,0
Instagram,2930689,2593,4429,117,1,154,0,0.1327,37.855,1129.8,0
Instagram,2864831,2568,4606,1270,1,46,0,0.1434,3.627,1115.15,0
Instagram,4105569,3628,4478,602,1,193,0,0.245,7.439,1131.32,0
Instagram,3617910,1569,1896,843,1,223,0,0.2042,2.249,2304.4,0
Instagram,4352410,1517,7366,208,0,236,0,0.0468,35.413,2867.2,1
Instagram,4828811,4081,4427,1755,1,279,0,0.0686,2.523,1182.95,0
Instagram,3940335,2073,5361,192,1,9,0,0.0864,27.922,1899.87,0
Instagram,4657139,3652,9091,2670,0,151,0,0.038,3.405,1274.88,1
Instagram,2627194,2010,641,1035,1,103,1,0.087,0.619,1306.41,0
Instagram,2825946,1304,5346,2378,1,123,0,0.2189,2.248,2165.48,0
Instagram,4936842,4075,4729,2451,1,184,0,0.0732,1.929,1211.2,0
Instagram,2038590,2762,3627,2785,1,289,0,0.2508,1.302,737.82,0
Instagram,4876922,1763,6594,4328,1,40,0,0.1414,1.524,2764.7,0
Instagram,2740006,4220,8387,4172,1,10,0,0.0976,2.01,649.14,0
Instagram,2620030,1613,3275,4588,1,217,0,0.1243,0.714,1623.31,0
Instagram,721434,1332,4050,3771,0,0,0,0.2131,1.074,541.21,1
Instagram,519827,2451,4553,4533,1,170,0,0.1555,1.004,212,0
Instagram,3699231,1108,4925,1247,1,281,0,0.0032,3.949,3335.65,1
Instagram,2887748,1515,2304,2504,1,52,0,0.2768,0.92,1904.85,0
Instagram,4230675,1136,3343,959,1,124,0,0.0207,3.486,3720.91,0
Instagram,2432643,306,2056,346,1,174,0,0.2816,5.942,7923.92,0
Instagram,4028862,3059,2808,1532,1,264,0,0.0094,1.833,1316.62,1
Instagram,4031514,2235,7092,450,1,264,0,0.2315,15.76,1803,0
Instagram,3390792,4364,9416,4388,0,198,0,0.1609,2.146,776.81,1
Instagram,156548,3797,7226,1479,1,255,0,0.1522,4.886,41.22,0
Instagram,2887346,2106,886,457,0,171,0,0.0228,1.939,1370.36,1
Instagram,4588937,3619,8584,426,0,58,0,0.0724,20.15,1267.66,1
Instagram,2736632,2218,9867,825,1,105,0,0.2335,11.96,1233.27,0
Instagram,1100550,185,7720,136,1,124,0,0.2675,56.765,5916.94,0
Instagram,1576640,2512,2446,4079,1,15,0,0.1592,0.6,627.39,0
Instagram,1962027,4009,3905,127,1,37,0,0.1066,30.748,489.28,0
Instagram,4032704,1677,6474,1933,1,242,0,0.0189,3.349,2403.28,0
Instagram,664518,4381,3591,3600,1,209,0,0.205,0.998,151.65,0
Instagram,3360210,2555,2181,3331,1,284,0,0.0843,0.655,1314.64,0
Instagram,3285777,685,5011,72,1,167,0,0.0174,69.597,4789.76,0
Instagram,880162,1833,5030,1607,1,263,1,0.2001,3.13,479.91,0
Instagram,4553044,1366,354,4220,1,97,0,0.1462,0.084,3330.68,0
Instagram,3037149,3082,2631,4313,1,133,1,0.0046,0.61,985.13,1
Instagram,4274327,3269,1521,414,1,180,0,0.0342,3.674,1307.13,0
Instagram,3995659,556,2672,4944,1,221,0,0.2101,0.54,7173.54,0
Instagram,4828476,2093,2337,3501,1,148,0,0.02,0.668,2305.86,0
Instagram,2042873,2050,6968,3607,0,243,0,0.2599,1.932,996.04,1
Instagram,1048223,4544,628,3268,1,75,0,0.0941,0.192,230.63,0
Instagram,1502075,1762,7162,1726,0,261,0,0.0275,4.149,852,1
Instagram,2591711,1625,2679,2164,1,230,0,0.2282,1.238,1593.92,0
Instagram,1912634,1859,5266,3922,0,190,0,0.1578,1.343,1028.3,1
Instagram,3777588,2652,4422,2566,1,133,0,0.0927,1.723,1423.89,0
Instagram,225099,1610,9630,4351,1,251,0,0.1224,2.213,139.73,0
Instagram,1317241,3406,7463,2422,0,244,0,0.0074,3.081,386.63,1
Instagram,2861559,4412,9613,4643,1,264,0,0.1991,2.07,648.44,0
Instagram,747469,3615,1126,3845,1,3,0,0.1104,0.293,206.71,0
Instagram,1079974,3809,1780,325,1,36,0,0.2145,5.477,283.46,0
Instagram,2380982,628,9723,443,1,70,0,0.1888,21.948,3785.34,0
Instagram,1654803,1142,9424,2025,0,261,0,0.1957,4.654,1447.77,1
Instagram,404822,2125,6571,33,1,236,0,0.2381,199.121,190.41,0
Instagram,1715549,2349,8584,207,1,177,0,0.1897,41.469,730.02,0
Instagram,571157,2749,825,775,1,95,0,0.1262,1.065,207.69,0
Instagram,2075456,4286,7276,4384,1,226,0,0.1176,1.66,484.13,0
Instagram,2517384,1497,2395,681,0,10,0,0.0368,3.517,1680.5,1
Instagram,2086263,1567,4145,3919,1,265,0,0.2341,1.058,1330.52,0
Instagram,3358559,2123,7059,3301,1,188,0,0.2286,2.138,1581.24,0
Instagram,2779549,1054,5492,2512,0,208,0,0.0746,2.186,2634.64,1
Instagram,1913772,2441,7111,319,0,12,1,0.2589,22.292,783.69,1
Instagram,2810910,1592,9984,832,1,161,0,0.1771,12,1764.54,0
Instagram,548934,1318,6792,2560,1,59,0,0.1441,2.653,416.17,0
Instagram,1999304,4927,9555,263,1,4,0,0.0062,36.331,405.7,1
Instagram,987521,611,3551,437,1,201,0,0.1154,8.126,1613.6,0
Instagram,4253536,1630,7711,723,1,11,0,0.1926,10.665,2607.93,0
Instagram,4156582,4890,3628,1199,1,239,0,0.0278,3.026,849.84,0
Instagram,1701717,4776,1565,4687,1,224,1,0.1384,0.334,356.23,0
Instagram,3617606,110,3667,2507,1,181,0,0.298,1.463,32591.05,0
Instagram,2867390,4281,6459,461,1,296,0,0.2152,14.011,669.64,0
Instagram,258567,247,4096,2574,1,177,0,0.1645,1.591,1042.61,0
Instagram,1357183,4035,1019,1012,0,117,0,0.1604,1.007,336.27,1
Instagram,705525,2928,7928,3190,1,75,0,0.0141,2.485,240.88,0
Instagram,3939361,2552,9476,3074,1,45,0,0.2872,3.083,1543.03,0
Instagram,748063,2013,8254,3954,1,226,0,0.2785,2.088,371.43,0
Instagram,2788940,1547,5965,3342,1,293,0,0.205,1.785,1801.64,0
Instagram,1252128,764,2269,4903,1,239,0,0.0306,0.463,1636.77,0
Instagram,4338893,3378,8835,4348,1,140,0,0.0631,2.032,1284.08,0
Instagram,424276,2268,4721,1718,1,203,0,0.056,2.748,186.99,0
Instagram,3667641,3675,8408,497,1,149,0,0.1564,16.918,997.73,0
Instagram,3267777,4245,195,2646,1,129,0,0.0631,0.074,769.61,0
Instagram,4117973,550,3273,1375,1,268,0,0.209,2.38,7473.64,0
Instagram,3603151,279,5110,2452,1,136,0,0.164,2.084,12868.4,0
Instagram,4894690,3470,7401,4537,1,115,0,0.0063,1.631,1410.17,1
Instagram,699006,3418,3212,4751,1,160,0,0.2235,0.676,204.45,0
Instagram,3901579,515,2755,1041,1,154,0,0.0575,2.646,7561.2,0
Instagram,3403146,1139,1521,1707,1,172,0,0.2476,0.891,2985.22,0
Instagram,4280719,2089,5674,3727,1,129,0,0.1072,1.522,2048.19,0
Instagram,755000,3155,1080,4927,1,78,0,0.1022,0.219,239.23,0
Instagram,175261,3252,5623,4096,1,56,0,0.0045,1.373,53.88,1
Instagram,4093016,4918,721,1922,0,56,0,0.2963,0.375,832.08,1
Instagram,4258000,371,1562,2899,1,133,0,0.184,0.539,11446.24,0
Instagram,265848,3730,639,4380,1,13,0,0.1274,0.146,71.25,0
Instagram,1530864,1466,4260,1516,1,282,0,0.0299,2.81,1043.53,0
Instagram,1883426,4077,5190,3369,1,293,0,0.21,1.541,461.85,0
Instagram,3891163,4205,3736,1446,1,146,0,0.0855,2.584,925.15,0
Instagram,3021147,1691,7746,4887,1,126,0,0.2965,1.585,1785.55,0
Instagram,155733,1062,89,2876,1,259,0,0.2852,0.031,146.5,0
Instagram,3003525,2519,1251,1387,0,217,0,0.2209,0.902,1191.88,1
Instagram,4826613,4737,9294,4090,1,232,0,0.2914,2.272,1018.7,0
Instagram,4730791,691,4703,4690,1,167,0,0.0326,1.003,6836.4,0
Instagram,1987805,3942,348,1421,1,142,0,0.0847,0.245,504.14,0
Instagram,1906089,2139,4052,1608,1,259,0,0.0767,2.52,890.7,0
